data_ref;cod_prestador;nome_prestador;nome_municipio_principal_prestador;uf_prestador;macro_regional_prestador;micro_regional_prestador;nome_municipio_principal_benef;uf_beneficiario;macro_regional_benef;micro_regional_benef;tipo_consulta;qtde_consultas;valor_consultas
2023_10;48971;CASA DE CARIDADE LEOPOLDINENSE;LEOPOLDINA;MG;SUDESTE;CATAGUASES;LEOPOLDINA;MG;SUDESTE;CATAGUASES;URGENCIA;37;1862,4
2023_10;48971;CASA DE CARIDADE LEOPOLDINENSE;LEOPOLDINA;MG;SUDESTE;CATAGUASES;MALACACHETA;MG;NORDESTE;TEOFILO OTONI;URGENCIA;1;50,4
2023_10;48971;CASA DE CARIDADE LEOPOLDINENSE;LEOPOLDINA;MG;SUDESTE;CATAGUASES;MAR DE ESPANHA;MG;SUDESTE;JUIZ DE FORA;URGENCIA;1;50,4
2023_10;48971;CASA DE CARIDADE LEOPOLDINENSE;LEOPOLDINA;MG;SUDESTE;CATAGUASES;UBA;MG;SUDESTE;UBA;URGENCIA;1;50,4
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;ARCOS;MG;OESTE;FORMIGA;URGENCIA;5;252,0
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;BAMBUI;MG;OESTE;BAMBUI;URGENCIA;2;100,8
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;2;100,8
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;CANDEIAS;MG;OESTE;CAMPO BELO;URGENCIA;1;50,4
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;CLAUDIO;MG;OESTE;DIVINOPOLIS;URGENCIA;1;50,4
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;CORREGO FUNDO;MG;OESTE;FORMIGA;URGENCIA;3;151,2
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;ELOI MENDES;MG;SUL;VARGINHA;URGENCIA;1;50,4
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;ESTRELA DO INDAIA;MG;OESTE;BOM DESPACHO;URGENCIA;1;50,4
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;FORMIGA;MG;OESTE;FORMIGA;URGENCIA;275;13843,2
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;IGUATAMA;MG;OESTE;FORMIGA;URGENCIA;1;50,4
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;JANUARIA;MG;NORTE;JANUARIA;URGENCIA;1;50,4
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;JAPARAIBA;MG;OESTE;LAGOA DA PRATA;URGENCIA;1;50,4
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;LAGOA DA PRATA;MG;OESTE;LAGOA DA PRATA;URGENCIA;2;100,8
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;PAINS;MG;OESTE;FORMIGA;URGENCIA;2;100,8
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;PEDRA DO INDAIA;MG;OESTE;ITAPECERICA;URGENCIA;1;50,4
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;PIMENTA;MG;OESTE;FORMIGA;URGENCIA;2;100,8
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;SAO ROQUE DE MINAS;MG;SUL;PIUMHI;URGENCIA;1;50,4
2023_10;48987;SANTA CASA DE CARIDADE DE FORMIGA;FORMIGA;MG;OESTE;FORMIGA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;URGENCIA;1;50,4
2023_10;48993;SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO;CAMPO BELO;MG;OESTE;CAMPO BELO;AGUANIL;MG;OESTE;CAMPO BELO;URGENCIA;7;352,8
2023_10;48993;SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO;CAMPO BELO;MG;OESTE;CAMPO BELO;ALPINOPOLIS;MG;SUL;PASSOS;URGENCIA;1;50,4
2023_10;48993;SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO;CAMPO BELO;MG;OESTE;CAMPO BELO;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;1;50,4
2023_10;48993;SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO;CAMPO BELO;MG;OESTE;CAMPO BELO;CAMPO BELO;MG;OESTE;CAMPO BELO;URGENCIA;123;6192,0
2023_10;48993;SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO;CAMPO BELO;MG;OESTE;CAMPO BELO;CANA VERDE;MG;OESTE;CAMPO BELO;URGENCIA;2;100,8
2023_10;48993;SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO;CAMPO BELO;MG;OESTE;CAMPO BELO;CANDEIAS;MG;OESTE;CAMPO BELO;URGENCIA;2;100,8
2023_10;48993;SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO;CAMPO BELO;MG;OESTE;CAMPO BELO;CRISTAIS;MG;OESTE;CAMPO BELO;URGENCIA;5;252,0
2023_10;48993;SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO;CAMPO BELO;MG;OESTE;CAMPO BELO;MATEUS LEME;MG;CENTRO;BETIM;URGENCIA;1;50,4
2023_10;48993;SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO;CAMPO BELO;MG;OESTE;CAMPO BELO;MONTES CLAROS;MG;NORTE;MONTES CLAROS;URGENCIA;1;50,4
2023_10;48993;SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO;CAMPO BELO;MG;OESTE;CAMPO BELO;NEPOMUCENO;MG;SUL;LAVRAS;URGENCIA;1;50,4
2023_10;48993;SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO;CAMPO BELO;MG;OESTE;CAMPO BELO;OLIVEIRA;MG;OESTE;OLIVEIRA;URGENCIA;1;50,4
2023_10;48993;SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO;CAMPO BELO;MG;OESTE;CAMPO BELO;OURO BRANCO;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;URGENCIA;1;50,4
2023_10;48993;SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO;CAMPO BELO;MG;OESTE;CAMPO BELO;SANTANA DO JACARE;MG;OESTE;CAMPO BELO;URGENCIA;7;352,8
2023_10;56081;CASA DE CARIDADE SANTA TEREZA;SERRO;MG;NORDESTE;SERRO;ALVORADA DE MINAS;MG;NORDESTE;SERRO;URGENCIA;2;100,8
2023_10;56081;CASA DE CARIDADE SANTA TEREZA;SERRO;MG;NORDESTE;SERRO;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;1;50,4
2023_10;56081;CASA DE CARIDADE SANTA TEREZA;SERRO;MG;NORDESTE;SERRO;CURVELO;MG;CENTRO;CURVELO;URGENCIA;1;50,4
2023_10;56081;CASA DE CARIDADE SANTA TEREZA;SERRO;MG;NORDESTE;SERRO;DOM JOAQUIM;MG;CENTRO;CONCEICAO DO MATO DENTRO;URGENCIA;1;50,4
2023_10;56081;CASA DE CARIDADE SANTA TEREZA;SERRO;MG;NORDESTE;SERRO;SANTA LUZIA;MG;CENTRO;SANTA LUZIA;URGENCIA;2;100,8
2023_10;56081;CASA DE CARIDADE SANTA TEREZA;SERRO;MG;NORDESTE;SERRO;SANTO ANTONIO DO ITAMBE;MG;NORDESTE;SERRO;URGENCIA;1;50,4
2023_10;56081;CASA DE CARIDADE SANTA TEREZA;SERRO;MG;NORDESTE;SERRO;SERRO;MG;NORDESTE;SERRO;URGENCIA;62;3124,8
2023_10;80034;SANTA CASA DE MISERICORDIA DE ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;1;50,4
2023_10;80034;SANTA CASA DE MISERICORDIA DE ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;BRAZOPOLIS;MG;SUL;ITAJUBA;URGENCIA;2;100,8
2023_10;80034;SANTA CASA DE MISERICORDIA DE ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;DELFIM MOREIRA;MG;SUL;ITAJUBA;URGENCIA;6;302,4
2023_10;80034;SANTA CASA DE MISERICORDIA DE ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;ESTIVA;MG;SUL;POUSO ALEGRE;URGENCIA;1;50,4
2023_10;80034;SANTA CASA DE MISERICORDIA DE ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;URGENCIA;91;4586,4
2023_10;80034;SANTA CASA DE MISERICORDIA DE ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;MARIA DA FE;MG;SUL;ITAJUBA;URGENCIA;2;100,8
2023_10;80034;SANTA CASA DE MISERICORDIA DE ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;MARMELOPOLIS;MG;SUL;CAXAMBU;URGENCIA;1;50,4
2023_10;80034;SANTA CASA DE MISERICORDIA DE ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;MOEMA;MG;OESTE;BOM DESPACHO;URGENCIA;1;50,4
2023_10;80034;SANTA CASA DE MISERICORDIA DE ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;PEDRALVA;MG;SUL;ITAJUBA;URGENCIA;1;50,4
2023_10;80034;SANTA CASA DE MISERICORDIA DE ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;PIRANGUCU;MG;SUL;ITAJUBA;URGENCIA;4;201,6
2023_10;80034;SANTA CASA DE MISERICORDIA DE ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;PIRANGUINHO;MG;SUL;ITAJUBA;URGENCIA;4;201,6
2023_10;80034;SANTA CASA DE MISERICORDIA DE ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;POUSO ALEGRE;MG;SUL;POUSO ALEGRE;URGENCIA;3;151,2
2023_10;80034;SANTA CASA DE MISERICORDIA DE ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;SANTA RITA DO SAPUCAI;MG;SUL;POUSO ALEGRE;URGENCIA;1;50,4
2023_10;80034;SANTA CASA DE MISERICORDIA DE ITAJUBA;ITAJUBA;MG;SUL;ITAJUBA;WENCESLAU BRAZ;MG;SUL;ITAJUBA;URGENCIA;1;50,4
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;5;252,0
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;CARAI;MG;NORDESTE;NOVO CRUZEIRO;URGENCIA;1;50,4
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;CONCEICAO DO PARA;MG;OESTE;PARA DE MINAS;URGENCIA;2;100,8
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;DIVINOPOLIS;MG;OESTE;DIVINOPOLIS;URGENCIA;2;100,8
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;FLORESTAL;MG;CENTRO;BETIM;URGENCIA;2;100,8
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;IGARATINGA;MG;OESTE;PARA DE MINAS;URGENCIA;1;50,4
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;JOAO MONLEVADE;MG;CENTRO;JOAO MONLEVADE;URGENCIA;1;50,4
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;MATEUS LEME;MG;CENTRO;BETIM;URGENCIA;4;201,6
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;NOVA SERRANA;MG;OESTE;DIVINOPOLIS;URGENCIA;3;151,2
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;ONCA DE PITANGUI;MG;OESTE;PARA DE MINAS;URGENCIA;1;50,4
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;OURO PRETO;MG;CENTRO;OURO PRETO;URGENCIA;1;50,4
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;URGENCIA;180;8976,0
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;PAVAO;MG;NORDESTE;TEOFILO OTONI;URGENCIA;1;50,4
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;PEQUI;MG;CENTRO;SETE LAGOAS;URGENCIA;5;204,0
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;PERDIGAO;MG;OESTE;DIVINOPOLIS;URGENCIA;2;100,8
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;PITANGUI;MG;OESTE;PARA DE MINAS;URGENCIA;3;151,2
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;POMPEU;MG;CENTRO;ABAETE;URGENCIA;2;100,8
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;SANTA MARIA DO SUACUI;MG;LESTE;SANTA MARIA DO SUACUI;URGENCIA;1;50,4
2023_10;80068;IRMANDADE NOSSA SENHORA DA CONCEICAO DE PARA DE MINAS;PARA DE MINAS;MG;OESTE;PARA DE MINAS;SAO JOSE DA VARGINHA;MG;OESTE;PARA DE MINAS;URGENCIA;1;50,4
2023_10;2585052;SANTA CASA DE MISERICORDIA DR. ZACARIAS;DORES DO INDAIA;MG;OESTE;BOM DESPACHO;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;3;151,2
2023_10;2585052;SANTA CASA DE MISERICORDIA DR. ZACARIAS;DORES DO INDAIA;MG;OESTE;BOM DESPACHO;BOM DESPACHO;MG;OESTE;BOM DESPACHO;URGENCIA;1;50,4
2023_10;2585052;SANTA CASA DE MISERICORDIA DR. ZACARIAS;DORES DO INDAIA;MG;OESTE;BOM DESPACHO;DIVINOPOLIS;MG;OESTE;DIVINOPOLIS;URGENCIA;1;50,4
2023_10;2585052;SANTA CASA DE MISERICORDIA DR. ZACARIAS;DORES DO INDAIA;MG;OESTE;BOM DESPACHO;DORES DO INDAIA;MG;OESTE;BOM DESPACHO;URGENCIA;15;732,0
2023_10;2599024;HOSPITAL VALE DO JEQUITINHONHA;ITAOBIM;MG;NORDESTE;JEQUITINHONHA;ARACUAI;MG;NORDESTE;ARACUAI;URGENCIA;4;201,6
2023_10;2599024;HOSPITAL VALE DO JEQUITINHONHA;ITAOBIM;MG;NORDESTE;JEQUITINHONHA;COMERCINHO;MG;NORDESTE;PEDRA AZUL;URGENCIA;2;100,8
2023_10;2599024;HOSPITAL VALE DO JEQUITINHONHA;ITAOBIM;MG;NORDESTE;JEQUITINHONHA;ITAOBIM;MG;NORDESTE;JEQUITINHONHA;URGENCIA;12;604,8
2023_10;2599024;HOSPITAL VALE DO JEQUITINHONHA;ITAOBIM;MG;NORDESTE;JEQUITINHONHA;JEQUITINHONHA;MG;NORDESTE;JEQUITINHONHA;URGENCIA;1;50,4
2023_10;2599024;HOSPITAL VALE DO JEQUITINHONHA;ITAOBIM;MG;NORDESTE;JEQUITINHONHA;JOAIMA;MG;NORDESTE;JEQUITINHONHA;URGENCIA;1;50,4
2023_10;2601360;HOSPITAL E MATERNIDADE VIRGILIO ROSA LTDA;MONTE CARMELO;MG;TRIANGULO DO NORTE;MONTE CARMELO;MONTE CARMELO;MG;TRIANGULO DO NORTE;MONTE CARMELO;URGENCIA;3;193,2
2023_10;2601360;HOSPITAL E MATERNIDADE VIRGILIO ROSA LTDA;MONTE CARMELO;MG;TRIANGULO DO NORTE;MONTE CARMELO;UBERABA;MG;TRIANGULO DO SUL;UBERABA;URGENCIA;1;64,4
2023_10;2608038;HOSPITAL ESTER FARIA DE ALMEIDA;PEDRA AZUL;MG;NORDESTE;PEDRA AZUL;AGUAS VERMELHAS;MG;NORDESTE;PEDRA AZUL;URGENCIA;2;100,8
2023_10;2608038;HOSPITAL ESTER FARIA DE ALMEIDA;PEDRA AZUL;MG;NORDESTE;PEDRA AZUL;CACHOEIRA DE PAJEU;MG;NORDESTE;PEDRA AZUL;URGENCIA;2;100,8
2023_10;2608038;HOSPITAL ESTER FARIA DE ALMEIDA;PEDRA AZUL;MG;NORDESTE;PEDRA AZUL;DIVISA ALEGRE;MG;NORDESTE;PEDRA AZUL;URGENCIA;2;100,8
2023_10;2608038;HOSPITAL ESTER FARIA DE ALMEIDA;PEDRA AZUL;MG;NORDESTE;PEDRA AZUL;MONTE FORMOSO;MG;NORDESTE;JEQUITINHONHA;URGENCIA;1;50,4
2023_10;2608038;HOSPITAL ESTER FARIA DE ALMEIDA;PEDRA AZUL;MG;NORDESTE;PEDRA AZUL;PEDRA AZUL;MG;NORDESTE;PEDRA AZUL;URGENCIA;28;1411,2
2023_10;2608038;HOSPITAL ESTER FARIA DE ALMEIDA;PEDRA AZUL;MG;NORDESTE;PEDRA AZUL;;BA;;;URGENCIA;1;50,4
2023_10;2616847;FUNDACAO SAO CARLOS;LAGOA DA PRATA;MG;OESTE;LAGOA DA PRATA;ARCOS;MG;OESTE;FORMIGA;URGENCIA;2;100,8
2023_10;2616847;FUNDACAO SAO CARLOS;LAGOA DA PRATA;MG;OESTE;LAGOA DA PRATA;BAMBUI;MG;OESTE;BAMBUI;URGENCIA;1;50,4
2023_10;2616847;FUNDACAO SAO CARLOS;LAGOA DA PRATA;MG;OESTE;LAGOA DA PRATA;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;2;100,8
2023_10;2616847;FUNDACAO SAO CARLOS;LAGOA DA PRATA;MG;OESTE;LAGOA DA PRATA;JAPARAIBA;MG;OESTE;LAGOA DA PRATA;URGENCIA;2;100,8
2023_10;2616847;FUNDACAO SAO CARLOS;LAGOA DA PRATA;MG;OESTE;LAGOA DA PRATA;LAGOA DA PRATA;MG;OESTE;LAGOA DA PRATA;URGENCIA;130;6552,0
2023_10;2616847;FUNDACAO SAO CARLOS;LAGOA DA PRATA;MG;OESTE;LAGOA DA PRATA;MEDEIROS;MG;OESTE;BAMBUI;URGENCIA;1;50,4
2023_10;2616847;FUNDACAO SAO CARLOS;LAGOA DA PRATA;MG;OESTE;LAGOA DA PRATA;SANTO ANTONIO DO MONTE;MG;OESTE;LAGOA DA PRATA;URGENCIA;2;100,8
2023_10;2624583;FUNDACAO TAIOBEIRAS;TAIOBEIRAS;MG;NORTE;TAIOBEIRAS;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;1;50,4
2023_10;2624583;FUNDACAO TAIOBEIRAS;TAIOBEIRAS;MG;NORTE;TAIOBEIRAS;CURRAL DE DENTRO;MG;NORTE;TAIOBEIRAS;URGENCIA;1;50,4
2023_10;2624583;FUNDACAO TAIOBEIRAS;TAIOBEIRAS;MG;NORTE;TAIOBEIRAS;INDAIABIRA;MG;NORTE;TAIOBEIRAS;URGENCIA;1;50,4
2023_10;2624583;FUNDACAO TAIOBEIRAS;TAIOBEIRAS;MG;NORTE;TAIOBEIRAS;NINHEIRA;MG;NORTE;TAIOBEIRAS;URGENCIA;1;50,4
2023_10;2624583;FUNDACAO TAIOBEIRAS;TAIOBEIRAS;MG;NORTE;TAIOBEIRAS;SALINAS;MG;NORTE;SALINAS;URGENCIA;1;50,4
2023_10;2624583;FUNDACAO TAIOBEIRAS;TAIOBEIRAS;MG;NORTE;TAIOBEIRAS;TAIOBEIRAS;MG;NORTE;TAIOBEIRAS;URGENCIA;12;604,8
2023_10;2624583;FUNDACAO TAIOBEIRAS;TAIOBEIRAS;MG;NORTE;TAIOBEIRAS;;;;;URGENCIA;1;50,4
2023_10;2624592;INSTITUTO DE SAO VICENTE DE PAULO;CASSIA;MG;SUL;PASSOS;CASSIA;MG;SUL;PASSOS;URGENCIA;79;3981,6
2023_10;2624592;INSTITUTO DE SAO VICENTE DE PAULO;CASSIA;MG;SUL;PASSOS;DELFINOPOLIS;MG;SUL;PASSOS;URGENCIA;4;201,6
2023_10;2624592;INSTITUTO DE SAO VICENTE DE PAULO;CASSIA;MG;SUL;PASSOS;IBIRACI;MG;SUL;PASSOS;URGENCIA;1;50,4
2023_10;2624592;INSTITUTO DE SAO VICENTE DE PAULO;CASSIA;MG;SUL;PASSOS;PRATAPOLIS;MG;SUL;PASSOS;URGENCIA;1;50,4
2023_10;2702123;FUNDACAO BENJAMIM GUIMARAES;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;IBIRITE;MG;CENTRO;BETIM;URGENCIA;1;50,4
2023_10;2702123;FUNDACAO BENJAMIM GUIMARAES;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;SANTA RITA DO ITUETO;MG;LESTE;RESPLENDOR;URGENCIA;1;50,4
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;ANDRADAS;MG;SUL;POCOS DE CALDAS;URGENCIA;1;50,4
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;ARACUAI;MG;NORDESTE;ARACUAI;URGENCIA;146;7353,6
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;3;151,2
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;BERILO;MG;NORDESTE;MINAS NOVAS;URGENCIA;9;453,6
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;COMERCINHO;MG;NORDESTE;PEDRA AZUL;URGENCIA;1;50,4
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;CONTAGEM;MG;CENTRO;CONTAGEM;URGENCIA;1;50,4
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;CORONEL MURTA;MG;NORDESTE;ARACUAI;URGENCIA;6;302,4
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;DIVISA ALEGRE;MG;NORDESTE;PEDRA AZUL;URGENCIA;1;50,4
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;FELIXLANDIA;MG;CENTRO;CURVELO;URGENCIA;1;50,4
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;FRANCISCO BADARO;MG;NORDESTE;MINAS NOVAS;URGENCIA;2;100,8
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;ITAOBIM;MG;NORDESTE;JEQUITINHONHA;URGENCIA;1;50,4
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;ITINGA;MG;NORDESTE;ARACUAI;URGENCIA;4;201,6
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;JENIPAPO DE MINAS;MG;NORDESTE;ARACUAI;URGENCIA;5;252,0
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;JOSE GONCALVES DE MINAS;MG;NORDESTE;ARACUAI;URGENCIA;1;50,4
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;SANTA LUZIA;MG;CENTRO;SANTA LUZIA;URGENCIA;1;50,4
2023_10;2710518;HOSPITAL SAO VICENTE DE PAULO;ARACUAI;MG;NORDESTE;ARACUAI;VIRGEM DA LAPA;MG;NORDESTE;ARACUAI;URGENCIA;5;252,0
2023_10;2716051;SANTA CASA DE MISERICORDIA DE LAVRAS;LAVRAS;MG;SUL;LAVRAS;BAMBUI;MG;OESTE;BAMBUI;URGENCIA;1;50,4
2023_10;2716051;SANTA CASA DE MISERICORDIA DE LAVRAS;LAVRAS;MG;SUL;LAVRAS;BARBACENA;MG;CENTRO SUL;BARBACENA;URGENCIA;1;50,4
2023_10;2716051;SANTA CASA DE MISERICORDIA DE LAVRAS;LAVRAS;MG;SUL;LAVRAS;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;4;201,6
2023_10;2716051;SANTA CASA DE MISERICORDIA DE LAVRAS;LAVRAS;MG;SUL;LAVRAS;BOM SUCESSO;MG;OESTE;OLIVEIRA;URGENCIA;9;453,6
2023_10;2716051;SANTA CASA DE MISERICORDIA DE LAVRAS;LAVRAS;MG;SUL;LAVRAS;CAETE;MG;CENTRO;CAETE;URGENCIA;1;50,4
2023_10;2716051;SANTA CASA DE MISERICORDIA DE LAVRAS;LAVRAS;MG;SUL;LAVRAS;CAMPO BELO;MG;OESTE;CAMPO BELO;URGENCIA;4;201,6
2023_10;2716051;SANTA CASA DE MISERICORDIA DE LAVRAS;LAVRAS;MG;SUL;LAVRAS;CANA VERDE;MG;OESTE;CAMPO BELO;URGENCIA;4;201,6
2023_10;2716051;SANTA CASA DE MISERICORDIA DE LAVRAS;LAVRAS;MG;SUL;LAVRAS;CANAA;MG;LESTE DO SUL;VICOSA;URGENCIA;2;100,8
2023_10;2716051;SANTA CASA DE MISERICORDIA DE LAVRAS;LAVRAS;MG;SUL;LAVRAS;CARAI;MG;NORDESTE;NOVO CRUZEIRO;URGENCIA;1;50,4
2023_10;2716051;SANTA CASA DE MISERICORDIA DE LAVRAS;LAVRAS;MG;SUL;LAVRAS;CARMO DA CACHOEIRA;MG;SUL;VARGINHA;URGENCIA;1;50,4
